Date;Price;;;
07/3/2013;44,4;;;
06/3/2013;44,25;;;
05/3/2013;44,25;;;
04/3/2013;44,45;;;
01/3/2013;44,55;;;
28/2/2013;44,6;;;
27/2/2013;44,5;;;
26/2/2013;44,8;;;
25/2/2013;44,55;;;
22/2/2013;45,1;;;
21/2/2013;44,95;;;
20/2/2013;44,85;;;
19/2/2013;45,3;;;
18/2/2013;45,5;;;
15/2/2013;45,3;;;
14/2/2013;45,45;;;
13/2/2013;45,85;;;
12/2/2013;45,45;;;
11/2/2013;45,3;;;
08/2/2013;45,25;;;
07/2/2013;44,6;;;
06/2/2013;45;;;
05/2/2013;45,05;;;
04/2/2013;45,1;;;
01/2/2013;44,5;;;
31/1/2013;43,75;;;
30/1/2013;44,3;;;
29/1/2013;44,45;;;
28/1/2013;44,95;;;
25/1/2013;44,2;;;
24/1/2013;44,55;;;
23/1/2013;45,3;;;
22/1/2013;45,42;;;
21/1/2013;45,25;;;
18/1/2013;45,75;;;
17/1/2013;46,05;;;
16/1/2013;46,2;;;
15/1/2013;46,35;;;
14/1/2013;46,4;;;
11/1/2013;46,95;;;
10/1/2013;47;;;
09/1/2013;47,25;;;
08/1/2013;47,05;;;
07/1/2013;47,42;;;
04/1/2013;47,42;;;
03/1/2013;47,42;;;
02/1/2013;47,5;;;
01/1/2013;46,7;;;
31/12/2012;46,7;;;
28/12/2012;46,7;;;
27/12/2012;46,7;;;
26/12/2012;47,33;;;
24/12/2012;47,25;;;
21/12/2012;47,33;;;
20/12/2012;47,45;;;
19/12/2012;47,4;;;
18/12/2012;47,5;;;
17/12/2012;47,25;;;
14/12/2012;47,7;;;
13/12/2012;47,8;;;
12/12/2012;48,1;;;
11/12/2012;48,3;;;
10/12/2012;48,25;;;
07/12/2012;48,6;;;
06/12/2012;48,55;;;
05/12/2012;48,9;;;
04/12/2012;49,1;;;
03/12/2012;48,65;;;
30/11/2012;48,6;;;
29/11/2012;48,6;;;
28/11/2012;48,85;;;
27/11/2012;48,95;;;
26/11/2012;49,05;;;
23/11/2012;49,5;;;
22/11/2012;49,15;;;
21/11/2012;49,3;;;
20/11/2012;49,25;;;
19/11/2012;49,55;;;
16/11/2012;49,85;;;
15/11/2012;50;;;
14/11/2012;50,15;;;
13/11/2012;50;;;
12/11/2012;50,15;;;
09/11/2012;49,45;;;
08/11/2012;49,5;;;
07/11/2012;49,3;;;
06/11/2012;49,4;;;
05/11/2012;49,25;;;
02/11/2012;49,25;;;
01/11/2012;49,25;;;
31/10/2012;49,55;;;
30/10/2012;49,75;;;
29/10/2012;49,65;;;
26/10/2012;49,8;;;
25/10/2012;49,75;;;
24/10/2012;50,4;;;
23/10/2012;50,46;;;
22/10/2012;50,4;;;
19/10/2012;50,3;;;
18/10/2012;49,95;;;
17/10/2012;49,95;;;
16/10/2012;49,8;;;
15/10/2012;49,5;;;
12/10/2012;49,85;;;
11/10/2012;50,35;;;
10/10/2012;50,9;;;
09/10/2012;50,75;;;
08/10/2012;50,85;;;
05/10/2012;50,85;;;
04/10/2012;50,55;;;
03/10/2012;49,95;;;
02/10/2012;50;;;
01/10/2012;49,8;;;
28/9/2012;50,3;;;
27/9/2012;50,3;;;
26/9/2012;49,8;;;
25/9/2012;49,7;;;
24/9/2012;49,8;;;
21/9/2012;50,15;;;
20/9/2012;50,65;;;
19/9/2012;49,9;;;
18/9/2012;50;;;
17/9/2012;50,65;;;
14/9/2012;50,75;;;
13/9/2012;50,6;;;
12/9/2012;50,65;;;
11/9/2012;51;;;
10/9/2012;51,55;;;
07/9/2012;51,5;;;
06/9/2012;51,55;;;
05/9/2012;51,7;;;
04/9/2012;51,7;;;
03/9/2012;51,7;;;
31/8/2012;51,4;;;
30/8/2012;51,35;;;
29/8/2012;51,3;;;
28/8/2012;51,8;;;
27/8/2012;51,65;;;
24/8/2012;51,72;;;
23/8/2012;51,86;;;
22/8/2012;51,85;;;
21/8/2012;51,88;;;
20/8/2012;51,6;;;
17/8/2012;51,55;;;
16/8/2012;51,63;;;
15/8/2012;51,71;;;
14/8/2012;52,05;;;
13/8/2012;51,65;;;
10/8/2012;51,3;;;
09/8/2012;51,1;;;
08/8/2012;50,9;;;
07/8/2012;51,15;;;
06/8/2012;50,9;;;
03/8/2012;50,75;;;
02/8/2012;50,5;;;
01/8/2012;50,6;;;
31/7/2012;50,2;;;
30/7/2012;50,01;;;
27/7/2012;50,13;;;
26/7/2012;49,95;;;
25/7/2012;49,7;;;
24/7/2012;49,8;;;
23/7/2012;49,75;;;
20/7/2012;50,11;;;
19/7/2012;49,95;;;
18/7/2012;49,8;;;
17/7/2012;50,05;;;
16/7/2012;49,75;;;
13/7/2012;49,5;;;
12/7/2012;49,5;;;
11/7/2012;49,5;;;
10/7/2012;49,75;;;
09/7/2012;49,85;;;
06/7/2012;50,17;;;
05/7/2012;50,15;;;
04/7/2012;50;;;
03/7/2012;50,15;;;
02/7/2012;50,2;;;
29/6/2012;50,2;;;
28/6/2012;50,2;;;
27/6/2012;50,2;;;
26/6/2012;50,95;;;
25/6/2012;49,75;;;
22/6/2012;49,8;;;
21/6/2012;49,1;;;
20/6/2012;49,2;;;
19/6/2012;49;;;
18/6/2012;49,05;;;
15/6/2012;49,2;;;
14/6/2012;48,9;;;
13/6/2012;49,1;;;
12/6/2012;48,8;;;
11/6/2012;49,2;;;
08/6/2012;49,05;;;
07/6/2012;49,4;;;
06/6/2012;49,95;;;
05/6/2012;49,75;;;
04/6/2012;49,1;;;
01/6/2012;49,8;;;
31/5/2012;50,5;;;
30/5/2012;50,45;;;
29/5/2012;50,5;;;
28/5/2012;49,4;;;
25/5/2012;49,4;;;
24/5/2012;49,65;;;
23/5/2012;49,55;;;
22/5/2012;49,95;;;
21/5/2012;49,05;;;
18/5/2012;49,08;;;
17/5/2012;49,72;;;
16/5/2012;49,7;;;
15/5/2012;49,85;;;
14/5/2012;50,1;;;
11/5/2012;50,5;;;
10/5/2012;50,6;;;
09/5/2012;50,1;;;
08/5/2012;50;;;
07/5/2012;49,65;;;
04/5/2012;50,4;;;
03/5/2012;50,9;;;
02/5/2012;50,75;;;
01/5/2012;51,2;;;
30/4/2012;51,33;;;
27/4/2012;51,1;;;
26/4/2012;51,25;;;
25/4/2012;50,85;;;
24/4/2012;51,4;;;
23/4/2012;51,9;;;
20/4/2012;51,7;;;
19/4/2012;51,4;;;
18/4/2012;51,58;;;
17/4/2012;51,6;;;
16/4/2012;52,05;;;
13/4/2012;52,05;;;
12/4/2012;52,05;;;
11/4/2012;51,6;;;
10/4/2012;51,85;;;
09/4/2012;51,95;;;
06/4/2012;51,95;;;
05/4/2012;52,1;;;
04/4/2012;51,85;;;
03/4/2012;51,9;;;
02/4/2012;52,52;;;
30/3/2012;52,6;;;
29/3/2012;52;;;
28/3/2012;52,78;;;
27/3/2012;52,25;;;
26/3/2012;52;;;
23/3/2012;52,5;;;
22/3/2012;52,5;;;
21/3/2012;52,6;;;
20/3/2012;53,15;;;
19/3/2012;53,15;;;
16/3/2012;53,5;;;
15/3/2012;53,1;;;
14/3/2012;53,45;;;
13/3/2012;52,7;;;
12/3/2012;52,5;;;
09/3/2012;53,1;;;
08/3/2012;53,3;;;
07/3/2012;52,7;;;
06/3/2012;52,4;;;
05/3/2012;53,35;;;
02/3/2012;53,55;;;
01/3/2012;53,5;;;
29/2/2012;53;;;
28/2/2012;53,5;;;
27/2/2012;54,25;;;
24/2/2012;53,8;;;
23/2/2012;53,38;;;
22/2/2012;52,6;;;
21/2/2012;52,75;;;
20/2/2012;52,55;;;
17/2/2012;52,95;;;
16/2/2012;52,35;;;
15/2/2012;51,4;;;
14/2/2012;51,1;;;
13/2/2012;50,7;;;
10/2/2012;51,55;;;
09/2/2012;51,8;;;
08/2/2012;52,5;;;
07/2/2012;52,45;;;
06/2/2012;52,75;;;
03/2/2012;52,15;;;
02/2/2012;52,15;;;
01/2/2012;51,3;;;
31/1/2012;52,2;;;
30/1/2012;51,9;;;
27/1/2012;50,47;;;
26/1/2012;50,65;;;
25/1/2012;50,25;;;
24/1/2012;49,95;;;
23/1/2012;49,9;;;
20/1/2012;50,1;;;
19/1/2012;49,85;;;
18/1/2012;49,45;;;
17/1/2012;49,3;;;
16/1/2012;50;;;
13/1/2012;50,6;;;
12/1/2012;51;;;
11/1/2012;51;;;
10/1/2012;51,6;;;
09/1/2012;51,3;;;
06/1/2012;51,25;;;
05/1/2012;51,5;;;
04/1/2012;51,1;;;
03/1/2012;51;;;
02/1/2012;50,3;;;
30/12/2011;50;;;
29/12/2011;50,25;;;
28/12/2011;50,7;;;
27/12/2011;51,4;;;
23/12/2011;51;;;
22/12/2011;50,85;;;
21/12/2011;50,75;;;
20/12/2011;50,75;;;
19/12/2011;49,9;;;
16/12/2011;50,3;;;
15/12/2011;50,65;;;
14/12/2011;50,45;;;
13/12/2011;50,9;;;
12/12/2011;51;;;
09/12/2011;51,2;;;
08/12/2011;51,05;;;
07/12/2011;50,5;;;
06/12/2011;50,5;;;
05/12/2011;51,05;;;
02/12/2011;51,45;;;
01/12/2011;52,1;;;
30/11/2011;52,1;;;
29/11/2011;52,15;;;
28/11/2011;52,55;;;
25/11/2011;52,55;;;
24/11/2011;52,8;;;
23/11/2011;53,05;;;
22/11/2011;53,45;;;
21/11/2011;53,3;;;
18/11/2011;53,85;;;
17/11/2011;54,4;;;
16/11/2011;54,4;;;
15/11/2011;54,4;;;
14/11/2011;54,3;;;
11/11/2011;54,45;;;
10/11/2011;54,5;;;
09/11/2011;54,5;;;
08/11/2011;54,8;;;
07/11/2011;53,7;;;
04/11/2011;53,7;;;
03/11/2011;53,65;;;
02/11/2011;53,4;;;
01/11/2011;53,66;;;
31/10/2011;54,1;;;
28/10/2011;54,2;;;
27/10/2011;54,2;;;
26/10/2011;53,75;;;
25/10/2011;54;;;
24/10/2011;53,8;;;
21/10/2011;54;;;
20/10/2011;53,65;;;
19/10/2011;53,8;;;
18/10/2011;54,4;;;
17/10/2011;56,1;;;
14/10/2011;55,4;;;
13/10/2011;55,4;;;
12/10/2011;55,4;;;
11/10/2011;55;;;
10/10/2011;54,8;;;
07/10/2011;54,75;;;
06/10/2011;54,6;;;
05/10/2011;54,4;;;
04/10/2011;54,4;;;
03/10/2011;54,85;;;
30/9/2011;55,15;;;
29/9/2011;55,45;;;
28/9/2011;55,3;;;
27/9/2011;55,4;;;
26/9/2011;55;;;
23/9/2011;55,7;;;
22/9/2011;55,7;;;
21/9/2011;56,3;;;
20/9/2011;56,35;;;
19/9/2011;56,5;;;
16/9/2011;56,5;;;
15/9/2011;56,75;;;
14/9/2011;56,5;;;
13/9/2011;56,6;;;
12/9/2011;56,75;;;
09/9/2011;56,75;;;
08/9/2011;56,8;;;
07/9/2011;56,7;;;
06/9/2011;56,5;;;
05/9/2011;56,6;;;
02/9/2011;57,05;;;
01/9/2011;56,85;;;
31/8/2011;57;;;
30/8/2011;56,85;;;
29/8/2011;56,15;;;
26/8/2011;56,15;;;
25/8/2011;56,4;;;
24/8/2011;56,4;;;
23/8/2011;56;;;
22/8/2011;56,05;;;
19/8/2011;55,5;;;
18/8/2011;55,5;;;
17/8/2011;55,9;;;
16/8/2011;55,4;;;
15/8/2011;55,85;;;
12/8/2011;55,85;;;
11/8/2011;54,9;;;
10/8/2011;54,9;;;
09/8/2011;53,95;;;
08/8/2011;54,4;;;
05/8/2011;54,65;;;
04/8/2011;54,65;;;
03/8/2011;55,25;;;
02/8/2011;55,25;;;
01/8/2011;55,4;;;
29/7/2011;55,3;;;
28/7/2011;55,75;;;
27/7/2011;55,75;;;
26/7/2011;55,9;;;
25/7/2011;56,4;;;
22/7/2011;56,7;;;
21/7/2011;56,7;;;
20/7/2011;56,2;;;
19/7/2011;55,85;;;
18/7/2011;55,3;;;
15/7/2011;56,25;;;
14/7/2011;56,2;;;
13/7/2011;56,3;;;
12/7/2011;56,55;;;
11/7/2011;56,4;;;
08/7/2011;57,2;;;
07/7/2011;57,95;;;
06/7/2011;56,85;;;
05/7/2011;57;;;
04/7/2011;56,25;;;
01/7/2011;55,75;;;
30/6/2011;55,9;;;
29/6/2011;55,7;;;
28/6/2011;56,15;;;
27/6/2011;55,3;;;
24/6/2011;56,05;;;
23/6/2011;55,75;;;
22/6/2011;57,35;;;
21/6/2011;57;;;
20/6/2011;57,8;;;
17/6/2011;58,55;;;
16/6/2011;58,85;;;
15/6/2011;58,95;;;
14/6/2011;59,05;;;
13/6/2011;59;;;
10/6/2011;59;;;
09/6/2011;58,8;;;
08/6/2011;58,65;;;
07/6/2011;59,1;;;
06/6/2011;58,8;;;
03/6/2011;59,85;;;
02/6/2011;60,8;;;
01/6/2011;60,8;;;
31/5/2011;60,9;;;
30/5/2011;61,45;;;
27/5/2011;60,5;;;
26/5/2011;59,75;;;
25/5/2011;59,5;;;
24/5/2011;59,75;;;
23/5/2011;59,6;;;
20/5/2011;60,1;;;
19/5/2011;60,25;;;
18/5/2011;60,05;;;
17/5/2011;59,85;;;
16/5/2011;60,25;;;
13/5/2011;60,45;;;
12/5/2011;60,35;;;
11/5/2011;60,25;;;
10/5/2011;60,25;;;
09/5/2011;59,9;;;
06/5/2011;59,5;;;
05/5/2011;59,6;;;
04/5/2011;60,45;;;
03/5/2011;60,85;;;
02/5/2011;60,65;;;
29/4/2011;60,65;;;
28/4/2011;60,35;;;
27/4/2011;59,75;;;
26/4/2011;59,45;;;
25/4/2011;60,25;;;
22/4/2011;60,25;;;
21/4/2011;60,25;;;
20/4/2011;60,05;;;
19/4/2011;59,4;;;
18/4/2011;60,6;;;
15/4/2011;60,55;;;
14/4/2011;59,8;;;
13/4/2011;59,45;;;
12/4/2011;60,05;;;
11/4/2011;60,75;;;
08/4/2011;61,05;;;
07/4/2011;60,5;;;
06/4/2011;61;;;
05/4/2011;60,85;;;
04/4/2011;61,7;;;
01/4/2011;61;;;
31/3/2011;60,25;;;
30/3/2011;59,3;;;
29/3/2011;60,25;;;
28/3/2011;60,65;;;
25/3/2011;60;;;
24/3/2011;59,8;;;
23/3/2011;60;;;
22/3/2011;59,25;;;
21/3/2011;58,75;;;
18/3/2011;58,95;;;
17/3/2011;59,5;;;
16/3/2011;60,85;;;
15/3/2011;59,1;;;
14/3/2011;57,4;;;
11/3/2011;54,65;;;
10/3/2011;54,5;;;
09/3/2011;55,05;;;
08/3/2011;55,15;;;
07/3/2011;55,5;;;
04/3/2011;54,9;;;
03/3/2011;54,5;;;
02/3/2011;54,5;;;
01/3/2011;54,15;;;
28/2/2011;54,75;;;
25/2/2011;54,75;;;
24/2/2011;54,85;;;
23/2/2011;54,95;;;
22/2/2011;55,75;;;
21/2/2011;54,95;;;
18/2/2011;54,05;;;
17/2/2011;53,75;;;
16/2/2011;53,55;;;
15/2/2011;53,4;;;
14/2/2011;53,05;;;
11/2/2011;53,55;;;
10/2/2011;52,7;;;
09/2/2011;53,25;;;
08/2/2011;52,9;;;
07/2/2011;53,1;;;
04/2/2011;53,75;;;
03/2/2011;53,65;;;
02/2/2011;53,5;;;
01/2/2011;53,2;;;
31/1/2011;53,2;;;
28/1/2011;52,5;;;
27/1/2011;52,55;;;
26/1/2011;52,9;;;
25/1/2011;52,25;;;
24/1/2011;52,65;;;
21/1/2011;52,8;;;
20/1/2011;52,9;;;
19/1/2011;53,1;;;
18/1/2011;53,5;;;
17/1/2011;53,9;;;
14/1/2011;54,25;;;
13/1/2011;54,5;;;
12/1/2011;55,5;;;
11/1/2011;55,5;;;
10/1/2011;55,35;;;
07/1/2011;55,05;;;
06/1/2011;54,85;;;
05/1/2011;53,9;;;
04/1/2011;54,7;;;
03/1/2011;54,6;;;
31/12/2010;54,9;;;
30/12/2010;55;;;
29/12/2010;54,75;;;
28/12/2010;53,1;;;
27/12/2010;53,95;;;
24/12/2010;53,4;;;
23/12/2010;53,35;;;
22/12/2010;53,4;;;
21/12/2010;52,55;;;
20/12/2010;52,6;;;
17/12/2010;52,8;;;
16/12/2010;51,9;;;
15/12/2010;51,45;;;
14/12/2010;52;;;
13/12/2010;52,5;;;
10/12/2010;52,75;;;
09/12/2010;52,65;;;
08/12/2010;52,75;;;
07/12/2010;53,2;;;
06/12/2010;53,4;;;
03/12/2010;52,5;;;
02/12/2010;51,75;;;
01/12/2010;51,5;;;
30/11/2010;50,75;;;
29/11/2010;51,2;;;
26/11/2010;50,5;;;
25/11/2010;50,6;;;
24/11/2010;50,85;;;
23/11/2010;50,45;;;
22/11/2010;51,3;;;
19/11/2010;50,3;;;
18/11/2010;50,2;;;
17/11/2010;49,7;;;
16/11/2010;50,2;;;
15/11/2010;51;;;
12/11/2010;50,1;;;
11/11/2010;49,6;;;
10/11/2010;48,65;;;
09/11/2010;48,5;;;
08/11/2010;48,4;;;
05/11/2010;48,95;;;
04/11/2010;49,15;;;
03/11/2010;49,4;;;
02/11/2010;49,4;;;
01/11/2010;49,6;;;
29/10/2010;49,4;;;
28/10/2010;49,65;;;
27/10/2010;49,9;;;
26/10/2010;49,95;;;
25/10/2010;50,05;;;
22/10/2010;49,5;;;
21/10/2010;49,65;;;
20/10/2010;49,8;;;
19/10/2010;49,8;;;
18/10/2010;51,2;;;
15/10/2010;50,25;;;
14/10/2010;50,25;;;
13/10/2010;50,8;;;
12/10/2010;50,55;;;
11/10/2010;51,25;;;
08/10/2010;50,7;;;
07/10/2010;51,1;;;
06/10/2010;51,45;;;
05/10/2010;51,5;;;
04/10/2010;51,6;;;
01/10/2010;52,05;;;
30/9/2010;51,95;;;
29/9/2010;52,05;;;
28/9/2010;52;;;
27/9/2010;51,8;;;
24/9/2010;51,9;;;
23/9/2010;51,3;;;
22/9/2010;51,4;;;
21/9/2010;51,55;;;
20/9/2010;51,65;;;
17/9/2010;51,85;;;
16/9/2010;51,9;;;
15/9/2010;52,35;;;
14/9/2010;52;;;
13/9/2010;52,3;;;
10/9/2010;52;;;
09/9/2010;52,7;;;
08/9/2010;52,5;;;
07/9/2010;53;;;
06/9/2010;53,5;;;
03/9/2010;54;;;
02/9/2010;53,7;;;
01/9/2010;53,5;;;
31/8/2010;53,75;;;
30/8/2010;54,2;;;
27/8/2010;53,9;;;
26/8/2010;53,9;;;
25/8/2010;53,35;;;
24/8/2010;53,25;;;
23/8/2010;54;;;
20/8/2010;53,3;;;
19/8/2010;53,2;;;
18/8/2010;52,65;;;
17/8/2010;52,95;;;
16/8/2010;52,7;;;
13/8/2010;53,25;;;
12/8/2010;53;;;
11/8/2010;53,4;;;
10/8/2010;54;;;
09/8/2010;54;;;
06/8/2010;54,25;;;
05/8/2010;54,1;;;
04/8/2010;54,5;;;
03/8/2010;55,05;;;
02/8/2010;54,5;;;
30/7/2010;53,7;;;
29/7/2010;52,6;;;
28/7/2010;51,7;;;
27/7/2010;52;;;
26/7/2010;52;;;
23/7/2010;52,8;;;
22/7/2010;53;;;
21/7/2010;52,35;;;
20/7/2010;52,75;;;
19/7/2010;53,65;;;
16/7/2010;54,4;;;
15/7/2010;54;;;
14/7/2010;54,15;;;
13/7/2010;54,15;;;
12/7/2010;55;;;
09/7/2010;54,75;;;
08/7/2010;54,7;;;
07/7/2010;54,15;;;
06/7/2010;55;;;
05/7/2010;55,5;;;
02/7/2010;55,8;;;
01/7/2010;56,1;;;
30/6/2010;56,1;;;
29/6/2010;56,5;;;
28/6/2010;55,8;;;
25/6/2010;55;;;
24/6/2010;55,5;;;
23/6/2010;55,75;;;
22/6/2010;56,65;;;
21/6/2010;58;;;
18/6/2010;57,25;;;
17/6/2010;57,2;;;
16/6/2010;57,95;;;
15/6/2010;57,95;;;
14/6/2010;56,6;;;
11/6/2010;55,9;;;
10/6/2010;56,7;;;
09/6/2010;58,35;;;
08/6/2010;58;;;
07/6/2010;56,15;;;
04/6/2010;56,85;;;
03/6/2010;55,75;;;
02/6/2010;54,5;;;
01/6/2010;54,25;;;
31/5/2010;56,15;;;
28/5/2010;54,9;;;
27/5/2010;54,8;;;
26/5/2010;55,1;;;
25/5/2010;55,15;;;
24/5/2010;54,7;;;
21/5/2010;54,6;;;
20/5/2010;53,9;;;
19/5/2010;54,5;;;
18/5/2010;55;;;
17/5/2010;54,5;;;
14/5/2010;54,7;;;
13/5/2010;54,05;;;
12/5/2010;54,8;;;
11/5/2010;55,2;;;
10/5/2010;57,15;;;
07/5/2010;57,95;;;
06/5/2010;57,7;;;
05/5/2010;56,75;;;
04/5/2010;57,2;;;
03/5/2010;57,1;;;
30/4/2010;55,45;;;
29/4/2010;55,45;;;
28/4/2010;55,35;;;
27/4/2010;56,1;;;
26/4/2010;55,2;;;
23/4/2010;53,45;;;
22/4/2010;52,8;;;
21/4/2010;53;;;
20/4/2010;52,25;;;
19/4/2010;51,85;;;
16/4/2010;52;;;
15/4/2010;52,15;;;
14/4/2010;50,35;;;
13/4/2010;50,35;;;
12/4/2010;51;;;
09/4/2010;51,25;;;
08/4/2010;49,8;;;
07/4/2010;49,8;;;
06/4/2010;49,8;;;
05/4/2010;48,5;;;
02/4/2010;48,5;;;
01/4/2010;48,7;;;
31/3/2010;48,35;;;
30/3/2010;48,3;;;
29/3/2010;48,3;;;
26/3/2010;48,4;;;
25/3/2010;48,5;;;
24/3/2010;48,5;;;
23/3/2010;48,9;;;
22/3/2010;49;;;
19/3/2010;48,8;;;
18/3/2010;48,95;;;
17/3/2010;49,2;;;
16/3/2010;49,5;;;
15/3/2010;49,4;;;
12/3/2010;49,3;;;
11/3/2010;49,25;;;
10/3/2010;48,75;;;
09/3/2010;48,7;;;
08/3/2010;49,25;;;
05/3/2010;49,45;;;
04/3/2010;49,9;;;
03/3/2010;50;;;
02/3/2010;50,45;;;
01/3/2010;50,3;;;
26/2/2010;49,8;;;
25/2/2010;50,1;;;
24/2/2010;49,3;;;
23/2/2010;49,3;;;
22/2/2010;49,75;;;
19/2/2010;50;;;
18/2/2010;50,25;;;
17/2/2010;50,25;;;
16/2/2010;49,75;;;
15/2/2010;49,75;;;
12/2/2010;49,65;;;
11/2/2010;49,65;;;
10/2/2010;50;;;
09/2/2010;50,05;;;
08/2/2010;50,05;;;
05/2/2010;50,35;;;
04/2/2010;50,3;;;
03/2/2010;50,6;;;
02/2/2010;50,75;;;
01/2/2010;51,1;;;
29/1/2010;51,6;;;
28/1/2010;51,6;;;
27/1/2010;51,85;;;
26/1/2010;51,85;;;
25/1/2010;51,6;;;
22/1/2010;51,7;;;
21/1/2010;51,7;;;
20/1/2010;51,9;;;
19/1/2010;52,25;;;
18/1/2010;51,85;;;
15/1/2010;51,75;;;
14/1/2010;52,4;;;
13/1/2010;51,75;;;
12/1/2010;52;;;
11/1/2010;52,5;;;
08/1/2010;53,25;;;
07/1/2010;53,75;;;
06/1/2010;52,9;;;
05/1/2010;54,4;;;
04/1/2010;54,3;;;
01/1/2010;53,38;;;
31/12/2009;48,21;;;
30/12/2009;48,35;;;
29/12/2009;49,2;;;
28/12/2009;50,7;;;
25/12/2009;47,95;;;
24/12/2009;48;;;
23/12/2009;47,9;;;
22/12/2009;47,95;;;
21/12/2009;47,9;;;
18/12/2009;47,7;;;
17/12/2009;47,45;;;
16/12/2009;48,1;;;
15/12/2009;48,5;;;
14/12/2009;48;;;
11/12/2009;48,2;;;
10/12/2009;47,75;;;
09/12/2009;47,5;;;
08/12/2009;47,7;;;
07/12/2009;47,7;;;
04/12/2009;47,1;;;
03/12/2009;47,1;;;
02/12/2009;47,3;;;
01/12/2009;47,6;;;
30/11/2009;47,5;;;
27/11/2009;48;;;
26/11/2009;49;;;
25/11/2009;48,3;;;
24/11/2009;49,25;;;
23/11/2009;50,5;;;
20/11/2009;51,25;;;
19/11/2009;52;;;
18/11/2009;52;;;
17/11/2009;51,35;;;
16/11/2009;51,25;;;
13/11/2009;50,5;;;
12/11/2009;50,3;;;
11/11/2009;51,2;;;
10/11/2009;51,2;;;
09/11/2009;51,5;;;
06/11/2009;52,85;;;
05/11/2009;53,45;;;
04/11/2009;53,8;;;
03/11/2009;54,8;;;
02/11/2009;55,55;;;
30/10/2009;55,5;;;
29/10/2009;54,25;;;
28/10/2009;54,25;;;
27/10/2009;54,5;;;
26/10/2009;54,5;;;
23/10/2009;55,25;;;
22/10/2009;55,35;;;
21/10/2009;55;;;
20/10/2009;54,7;;;
19/10/2009;53,9;;;
16/10/2009;52,35;;;
15/10/2009;51,6;;;
14/10/2009;51,9;;;
13/10/2009;52,55;;;
12/10/2009;52,65;;;
09/10/2009;51,6;;;
08/10/2009;52,05;;;
07/10/2009;51,55;;;
06/10/2009;51,1;;;
05/10/2009;50,3;;;
02/10/2009;49,7;;;
01/10/2009;49,75;;;
30/9/2009;49,6;;;
29/9/2009;49,7;;;
28/9/2009;49,75;;;
25/9/2009;49,5;;;
24/9/2009;49,5;;;
23/9/2009;50,15;;;
22/9/2009;50,3;;;
21/9/2009;49,85;;;
18/9/2009;49,8;;;
17/9/2009;50;;;
16/9/2009;50,45;;;
15/9/2009;50,2;;;
14/9/2009;50,5;;;
11/9/2009;51,2;;;
10/9/2009;51,65;;;
09/9/2009;51,6;;;
08/9/2009;51,4;;;
07/9/2009;51,1;;;
04/9/2009;51;;;
03/9/2009;51,75;;;
02/9/2009;51,75;;;
01/9/2009;51,35;;;
31/8/2009;51,5;;;
28/8/2009;52;;;
27/8/2009;51,95;;;
26/8/2009;52,25;;;
25/8/2009;52,3;;;
24/8/2009;52,75;;;
21/8/2009;52,75;;;
20/8/2009;53;;;
19/8/2009;53;;;
18/8/2009;53;;;
17/8/2009;53,25;;;
14/8/2009;53,5;;;
13/8/2009;52,7;;;
12/8/2009;52,5;;;
11/8/2009;52,5;;;
10/8/2009;52,5;;;
07/8/2009;52,75;;;
06/8/2009;53,05;;;
05/8/2009;52,75;;;
04/8/2009;52,25;;;
03/8/2009;51,9;;;
31/7/2009;51,5;;;
30/7/2009;51,5;;;
29/7/2009;51,1;;;
28/7/2009;51,5;;;
27/7/2009;52;;;
24/7/2009;51,85;;;
23/7/2009;51,7;;;
22/7/2009;52,1;;;
21/7/2009;52,25;;;
20/7/2009;51,95;;;
17/7/2009;52,2;;;
16/7/2009;52,5;;;
15/7/2009;52,3;;;
14/7/2009;52,75;;;
13/7/2009;52,45;;;
10/7/2009;52,1;;;
09/7/2009;52,15;;;
08/7/2009;52;;;
07/7/2009;51,65;;;
06/7/2009;51,25;;;
03/7/2009;51,75;;;
02/7/2009;51,25;;;
01/7/2009;52,25;;;
30/6/2009;53,15;;;
29/6/2009;52,9;;;
26/6/2009;53,55;;;
25/6/2009;53,2;;;
24/6/2009;52,9;;;
23/6/2009;52,7;;;
22/6/2009;52,55;;;
19/6/2009;53,64;;;
18/6/2009;53,75;;;
17/6/2009;53,3;;;
16/6/2009;54,5;;;
15/6/2009;54,55;;;
12/6/2009;55,25;;;
11/6/2009;55,65;;;
10/6/2009;56;;;
09/6/2009;55,4;;;
08/6/2009;54,95;;;
05/6/2009;55,25;;;
04/6/2009;55,45;;;
03/6/2009;54,7;;;
02/6/2009;55,35;;;
01/6/2009;55,79;;;
29/5/2009;55,55;;;
28/5/2009;55,5;;;
27/5/2009;55,4;;;
26/5/2009;54,6;;;
25/5/2009;54,92;;;
22/5/2009;55,35;;;
21/5/2009;55,17;;;
20/5/2009;55,35;;;
19/5/2009;54,8;;;
18/5/2009;54,1;;;
15/5/2009;53,9;;;
14/5/2009;53,5;;;
13/5/2009;54;;;
12/5/2009;55;;;
11/5/2009;55,8;;;
08/5/2009;56,7;;;
07/5/2009;56,55;;;
06/5/2009;55,65;;;
05/5/2009;55,2;;;
04/5/2009;55;;;
01/5/2009;54;;;
30/4/2009;53,4;;;
29/4/2009;53;;;
28/4/2009;52,25;;;
27/4/2009;52,5;;;
24/4/2009;52,8;;;
23/4/2009;54;;;
22/4/2009;54,65;;;
21/4/2009;53,65;;;
